categories,channel_id,crawl_date,description,dislike_count,display_id,duration,like_count,tags,title,upload_date,view_count
People & Blogs,UCzVxzz60KHq5Bgqf1zqoocg,51:19.3,"WHAT! ANOTHER KID!
It's Cody's Birthday! It's also a 1yr anniversary for the adoption of Destiny, Jonathan, and Cynthia!  YES, we are taking in another child!
â™¥FOLLOW US ON SOCIAL MEDIAâ™¥

For new episodes every week, Subscribe here! https://www.youtube.com/channel/UCzVxzz60KHq5Bgqf1zqoocg?sub_confirmation=1

Follow us on Twitter! http://twitter.com/CrazyMiddles

Like us on Facebook! http://fb.com/CrazyMiddles

Instagram! http://instagr.am/CrazyMiddles

Periscope! Crazy Middles

â™¥We love fan mailâ™¥
Crazy Middles
2036 N. Gilbert Rd.
Ste. 2-208
Mesa, AZ 85203",4,4-yX9z7rQx4,472,569,"adoption,foster care,birthday,what another kid,funny,dinner,kids,family,crazy middles,big family,crazy,Kids (Film),love,comedy,Fun",WHAT! ANOTHER KID!,01/10/2015 0:00,24308
People & Blogs,UCzVxzz60KHq5Bgqf1zqoocg,51:20.5,"MY NEW NAME IS?
Kids had fun scorpion hunting. We are trying to think of a new name for Hayden.
â™¥FOLLOW US ON SOCIAL MEDIAâ™¥

For new episodes every week, Subscribe here! https://www.youtube.com/channel/UCzVxzz60KHq5Bgqf1zqoocg?sub_confirmation=1

Follow us on Twitter! http://twitter.com/CrazyMiddles

Like us on Facebook! http://fb.com/CrazyMiddles

Instagram! http://instagr.am/CrazyMiddles

Periscope! Crazy Middles

â™¥We love fan mailâ™¥
Crazy Middles
2036 N. Gilbert Rd.
Ste. 2-208
Mesa, AZ 85203",10,yUUE_CynCZA,602,584,"My new name is,scorpion,scorpion hunting,Crazy middles,family fun,Name,Family,family vlog,my name is,names,adoption,foster care,Video Blog (Website Category),funny family,funny,comedy",MY NEW NAME IS?,24/09/2015 0:00,29920
People & Blogs,UCzVxzz60KHq5Bgqf1zqoocg,51:25.8,"Lacey's sad loss!
Poor Lacey! Have you ever lost anything and it makes you so sad?

â™¥FOLLOW US ON SOCIAL MEDIAâ™¥

For new episodes every week, Subscribe here! https://www.youtube.com/channel/UCzVxzz60KHq5Bgqf1zqoocg?sub_confirmation=1

Follow us on Twitter! http://twitter.com/CrazyMiddles

Like us on Facebook! http://fb.com/CrazyMiddles

Instagram! http://instagr.am/CrazyMiddles

Periscope! Crazy Middles

â™¥We love fan mailâ™¥
Crazy Middles
2036 N. Gilbert Rd.
Ste. 2-208
Mesa, AZ 85203",31,dR_3sDg6w9c,697,1614,"sad loss,loss,crazy middles,fun family,family,funny,Sadness (Quotation Subject),lol,lost shoe,shoes,siblings,big family,Fun,Friends",LACEY'S SAD LOSS!,05/08/2015 0:00,112198
People & Blogs,UCzVxzz60KHq5Bgqf1zqoocg,51:28.2,"Parent Tag

Tooth Pull Fail! http://www.youtube.com/watch?v=bwta5cFMaXw

DANA SPEAKS https://www.youtube.com/channel/UCIF34nmU-XhUPwefiuSoXug

â™¥FOLLOW US ON SOCIAL MEDIAâ™¥

For new episodes every week, Subscribe here! https://www.youtube.com/channel/UCzVxzz60KHq5Bgqf1zqoocg?sub_confirmation=1

Follow us on Twitter! http://twitter.com/CrazyMiddles

Like us on Facebook! http://fb.com/CrazyMiddles

Instagram! http://instagr.am/CrazyMiddles

Periscope! Crazy Middles

â™¥We love fan mailâ™¥
Crazy Middles
2036 N. Gilbert Rd.
Ste. 2-208
Mesa, AZ 85203",0,tmDBEsJyPDE,572,238,"parent tag,the parent tag,q&A,funny,lol,strange,Shaytards,Crazy,Dana speaks,Random,Silly,Fun,LOL (Laughing Out Loud) (Film),Odd,Hilarious,Goofy,Weird,Comedy,Bored,Cool,Haha",PARENT TAG,15/07/2015 0:00,4651
People & Blogs,UCzVxzz60KHq5Bgqf1zqoocg,51:29.3,"House Tour

â™¥FOLLOW US ON SOCIAL MEDIAâ™¥

For new episodes every week, Subscribe here! https://www.youtube.com/channel/UCzVxzz60KHq5Bgqf1zqoocg?sub_confirmation=1

Follow us on Twitter! http://twitter.com/CrazyMiddles

Like us on Facebook! http://fb.com/CrazyMiddles

Instagram! http://instagr.am/CrazyMiddles

Periscope! Crazy Middles

â™¥We love fan mailâ™¥
Crazy Middles
2036 N. Gilbert Rd.
Ste. 2-208
Mesa, AZ 85203",3,CPovflL-59A,437,411,"house tour part 2,home,house tour,crazy middles house,shaytards,House (Industry),family home,family,fun,funny,home tour,Real Estate (TV Genre)",HOUSE TOUR (PART 2),27/06/2015 0:00,14919
People & Blogs,UCzVxzz60KHq5Bgqf1zqoocg,51:29.9,CRAZY MIDDLES,9,1wH4aWj3wrA,878,646,"house tour,home tour,crazy middles house tour,House (Industry),shaytards,Episode,family vlog,Video Blog (Website Category),house tour part 1,family,home,Estate,fun,funny",HOUSE TOUR (PART 1),26/06/2015 0:00,37692
People & Blogs,UCzVxzz60KHq5Bgqf1zqoocg,51:31.1,"Happy Fathers Day!

â™¥FOLLOW US ON SOCIAL MEDIAâ™¥

For new episodes every week, Subscribe here! https://www.youtube.com/channel/UCzVxzz60KHq5Bgqf1zqoocg?sub_confirmation=1

Follow us on Twitter! http://twitter.com/CrazyMiddles

Like us on Facebook! http://fb.com/CrazyMiddles

Instagram! http://instagr.am/CrazyMiddles

Periscope! Crazy Middles

â™¥We love fan mailâ™¥
Crazy Middles
2036 N. Gilbert Rd.
Ste. 2-208
Mesa, AZ 85203",2,SE5B-8Ts2B4,418,296,"fathers day,happy fathers day,dad,father,funny,family vlog,silly,best dad,lol,family,dad day,crazy middles,Happy,Daddy",HAPPY FATHERS DAY!!,21/06/2015 0:00,12246
People & Blogs,UCzVxzz60KHq5Bgqf1zqoocg,51:32.3,"Landon stay out of Moms purse!

â™¥FOLLOW US ON SOCIAL MEDIAâ™¥

For new episodes every week, Subscribe here! https://www.youtube.com/channel/UCzVxzz60KHq5Bgqf1zqoocg?sub_confirmation=1

Follow us on Twitter! http://twitter.com/CrazyMiddles

Like us on Facebook! http://fb.com/CrazyMiddles

Instagram! http://instagr.am/CrazyMiddles

Periscope! Crazy Middles

â™¥We love fan mailâ™¥
Crazy Middles
2036 N. Gilbert Rd.
Ste. 2-208
Mesa, AZ 85203",5,byXoS1JnS7s,542,486,"tampons,purse,crazy middles,Landon stay out of moms purse,fishing,family vlog,Video Blog (Website Category),funny,family,LOL (Laughing Out Loud) (Film),comedy",LANDON STAY OUT OF MOMS PURSE!,15/06/2015 0:00,24277
People & Blogs,UCzVxzz60KHq5Bgqf1zqoocg,51:36.2,"Schools out! Pillow fight!
Kids are on summer break!
â™¥FOLLOW US ON SOCIAL MEDIAâ™¥

For new episodes every week, Subscribe here! https://www.youtube.com/channel/UCzVxzz60KHq5Bgqf1zqoocg?sub_confirmation=1

Follow us on Twitter! http://twitter.com/CrazyMiddles

Like us on Facebook! http://fb.com/CrazyMiddles

Instagram! http://instagr.am/CrazyMiddles

Periscope! Crazy Middles

â™¥We love fan mailâ™¥
Crazy Middles
2036 N. Gilbert Rd.
Ste. 2-208
Mesa, AZ 85203",3,kjrsJMpdqMA,746,290,"Premiere_Elements_13,pillow fight,Fights,School,Pillow,fun,family vlog,Funny,Crazy,Video Blog (Website Category),Entertainment (TV Genre),Cool,Comedy,schools out,summertime,Lol",Schools out! Pillow fight!,22/05/2015 0:00,10214
People & Blogs,UCzVxzz60KHq5Bgqf1zqoocg,51:36.8,"Lacey is 13! Happy Birthday!
â™¥FOLLOW US ON SOCIAL MEDIAâ™¥

For new episodes every week, Subscribe here! https://www.youtube.com/channel/UCzVxzz60KHq5Bgqf1zqoocg?sub_confirmation=1

Follow us on Twitter! http://twitter.com/CrazyMiddles

Like us on Facebook! http://fb.com/CrazyMiddles

Instagram! http://instagr.am/CrazyMiddles

Periscope! Crazy Middles

â™¥We love fan mailâ™¥
Crazy Middles
2036 N. Gilbert Rd.
Ste. 2-208
Mesa, AZ 85203",6,JNNRSjwcD8Q,371,565,"Premiere_Elements_13,birthday,crazy middles,family vlog,fun,Video Blog (Website Category),IHOP (Restaurant),carmalitas,silly,Stupidity (Quotation Subject),teenagers,Happy Birthday,Weird,Funny,Strange,New,Odd,Random",Lacey is 13! Happy Birthday!,20/05/2015 0:00,23345
People & Blogs,UCzVxzz60KHq5Bgqf1zqoocg,51:37.4,"Lacey! Don't cut her hair!
Lacey cut Elizabeths hair!
â™¥FOLLOW US ON SOCIAL MEDIAâ™¥

For new episodes every week, Subscribe here! https://www.youtube.com/channel/UCzVxzz60KHq5Bgqf1zqoocg?sub_confirmation=1

Follow us on Twitter! http://twitter.com/CrazyMiddles

Like us on Facebook! http://fb.com/CrazyMiddles

Instagram! http://instagr.am/CrazyMiddles

Periscope! Crazy Middles

â™¥We love fan mailâ™¥
Crazy Middles
2036 N. Gilbert Rd.
Ste. 2-208
Mesa, AZ 85203",17,0yGheQ2ul0k,513,405,"hair cut,Hair (Quotation Subject),silly,Funny,Weird,Crazy,Random,Strange,Stupidity (Quotation Subject),Odd,Hilarious,singing,socks,Shaytards sock song,shaytards",LACEY! DON'T CUT HER HAIR!,19/05/2015 0:00,38198
